grad(U):0,grad(U):1,grad(U):2,grad(U):3,grad(U):4,grad(U):5,grad(U):6,grad(U):7,grad(U):8
0.002133,-0.00079074,0,0.010832,-0.0021332,-1.93E-20,0,0,0
0.002182,-0.00087209,1.22E-20,0.011684,-0.0021821,-6.97E-22,1.54E-21,-6.14E-22,8.57E-39
0.0022322,-0.00095301,0,0.012545,-0.0022324,2.89E-22,0,0,0
0.0022841,-0.0010321,4.12E-23,0.013432,-0.0022843,8.01E-24,0,0,0
0.0023373,-0.0011077,0,0.014356,-0.0023375,-1.22E-20,0,0,0
0.002391,-0.0011778,-1.78E-20,0.01533,-0.0023912,-2.28E-20,-1.23E-20,-5.00E-21,3.25E-39
0.0024436,-0.0012401,-1.79E-20,0.016361,-0.0024439,-1.07E-20,-1.50E-20,-1.07E-20,3.04E-40
0.0024925,-0.0012921,-2.18E-22,0.017457,-0.0024926,2.04E-20,-5.37E-21,-1.13E-20,-1.10E-38
0.0025336,-0.0013311,2.39E-20,0.018622,-0.0025337,1.92E-20,0,0,0
0.0025614,-0.0013544,0,0.019859,-0.0025614,-1.84E-20,0,0,0
0.0025686,-0.0013592,-2.14E-22,0.021162,-0.0025685,-1.83E-20,2.61E-20,-1.45E-20,-9.75E-39
0.0025459,-0.0013435,1.15E-20,0.022519,-0.0025457,1.60E-20,3.63E-20,-1.52E-20,-2.37E-40
0.0024827,-0.0013064,0,0.023906,-0.0024823,-1.43E-20,0,0,0
0.0023676,-0.0012479,-3.95E-22,0.02528,-0.0023672,-5.89E-20,1.15E-19,-3.27E-20,-8.08E-40
0.0021905,-0.0011699,-2.36E-20,0.026582,-0.0021902,2.84E-20,2.72E-19,-6.59E-20,-3.02E-38
0.0019441,-0.0010765,0,0.027727,-0.0019438,8.06E-20,0,0,0
0.001627,-0.00097376,2.25E-20,0.028613,-0.0016268,-3.38E-22,-1.82E-19,3.40E-20,6.03E-40
0.0012461,-0.00086928,2.19E-20,0.029124,-0.0012462,-2.57E-20,0,0,0
0.00081803,-0.00077104,-2.15E-20,0.029146,-0.00081828,1.17E-21,0,0,0
0.00036941,-0.00068672,2.10E-20,0.028592,-0.0003697,-2.13E-20,0,0,0
-6.63E-05,-0.00062157,-4.04E-20,0.027425,6.58E-05,2.09E-20,2.81E-19,-3.38E-20,2.18E-38
-0.00045237,-0.00057696,1.97E-20,0.02568,0.00045225,1.90E-20,-3.03E-19,3.28E-20,2.02E-40
-0.0007596,-0.00054993,0,0.023479,0.00075927,1.62E-20,0,0,0
-0.00097156,-0.00053488,-3.71E-20,0.021011,0.00097072,-3.08E-20,-6.86E-19,6.16E-20,-4.36E-40
-0.0010877,-0.00052469,5.42E-20,0.018496,0.0010881,-5.86E-21,7.21E-19,-5.87E-20,3.61E-38
-0.0011285,-0.00051408,-3.50E-20,0.016121,0.0011286,3.51E-20,-7.53E-19,5.59E-20,-1.84E-40
-0.0011169,-0.0005002,0,0.014016,0.001117,-3.17E-20,0,0,0
-0.001077,-0.00048263,0,0.012236,0.0010777,0,0,0,0
-0.0010296,-0.00046222,0,0.010773,0.0010298,2.87E-20,0,0,0
-0.00098526,-0.00044036,-3.21E-20,0.0095818,0.00098511,-2.71E-20,-8.68E-19,4.70E-20,7.90E-41
-0.00094969,-0.00041832,3.18E-20,0.0086047,0.00094957,2.68E-20,8.98E-19,-4.54E-20,1.13E-40
-0.00092458,-0.000397,-4.70E-22,0.0077873,0.00092484,2.81E-20,-1.86E-18,8.72E-20,-1.27E-37
-0.00090997,-0.00037666,0,0.0070807,0.00091047,-5.81E-20,0,0,0
-0.00090428,-0.00035754,0,0.0064434,0.00090461,0,0,0,0
-0.00090511,-0.00033964,5.50E-22,0.0058478,0.00090529,-2.65E-24,0,0,0
-0.00091083,-0.0003229,1.61E-20,0.0052725,0.00091048,-1.78E-20,0,0,0
-0.00091817,-0.00030674,-1.55E-22,0.0047021,0.00091849,5.61E-22,5.64E-19,-1.96E-20,-1.93E-38
-0.00092796,-0.00029135,1.75E-20,0.0041259,0.00092806,-2.45E-21,0,0,0
-0.00093773,-0.00027648,-1.77E-20,0.003535,0.00093803,2.21E-20,6.17E-19,-1.86E-20,-5.74E-41
-0.00094747,-0.00026197,-1.86E-20,0.0029238,0.00094772,-2.29E-21,-6.46E-19,1.83E-20,-2.31E-38
-0.00095718,-0.00024773,4.24E-22,0.0022839,0.00095671,-2.02E-20,6.78E-19,-1.81E-20,-6.73E-41
-0.00096521,-0.00023369,-2.05E-20,0.0016039,0.00096486,2.43E-20,0,0,0
-0.00097236,-0.0002198,0,0.00087049,0.0009723,1.50E-20,0,0,0
-0.00097946,-0.00020599,-2.29E-20,6.63E-05,0.00097936,4.57E-22,-3.94E-19,8.90E-21,8.80E-39
-0.00098652,-0.00019221,0,-0.0008369,0.00098665,-1.58E-20,0,0,0
-0.00099437,-0.00017841,0,-0.0018745,0.00099508,0,0,0,0
-0.0010055,-0.00016451,0,-0.0030927,0.0010059,-2.50E-20,0,0,0
-0.0010208,-0.00015044,-1.52E-20,-0.0045534,0.0010208,3.14E-20,4.91E-19,-8.50E-21,-4.99E-41
-0.0010419,-0.00013609,8.15E-21,-0.0063389,0.0010422,5.82E-20,-5.19E-19,8.45E-21,-6.16E-41
-0.001073,-0.00012139,-9.25E-21,-0.0085493,0.001073,-3.26E-20,-5.48E-19,8.46E-21,-1.49E-38
-0.0011167,-0.00010626,0,-0.011308,0.0011168,-3.63E-20,0,0,0
-0.0011772,-9.07E-05,2.26E-20,-0.014766,0.0011775,2.66E-20,0,0,0
-0.0012579,-7.47E-05,1.28E-20,-0.019086,0.0012581,-3.56E-20,-3.23E-19,4.07E-21,-8.14E-39
-0.0013597,-5.87E-05,-2.74E-20,-0.024432,0.0013599,-2.59E-20,3.40E-19,-3.98E-21,9.57E-39
-0.0014809,-4.31E-05,0,-0.03094,0.0014803,1.22E-20,0,0,0
-0.0016114,-2.85E-05,8.47E-21,-0.038704,0.0016115,1.26E-21,1.86E-19,-1.86E-21,9.52E-42
-0.0017403,-1.57E-05,0,-0.047768,0.0017408,-3.89E-20,0,0,0
-0.0018533,-5.53E-06,3.27E-22,-0.058141,0.0018524,4.92E-21,4.02E-19,-3.23E-21,8.30E-43
-0.0019318,1.73E-06,0,-0.069899,0.0019311,6.87E-20,0,0,0
-0.0019656,6.09E-06,0,-0.083289,0.0019651,-2.59E-20,0,0,0
-0.0019487,7.97E-06,-6.55E-21,-0.098902,0.0019483,2.43E-21,1.08E-19,-5.48E-22,1.15E-42
-0.0018803,8.00E-06,0,-0.11799,0.0018799,2.79E-20,0,0,0
-0.0017612,6.86E-06,8.29E-21,-0.14311,0.0017617,-2.44E-20,0,0,0
-0.0015954,5.12E-06,4.82E-21,-0.17996,0.001592,1.70E-21,5.22E-20,-1.24E-22,-3.36E-43
-0.0013822,3.24E-06,0,-0.24469,0.0013546,7.70E-20,0,0,0
-0.0011164,1.71E-06,-1.74E-20,-0.43026,0.0011536,-3.27E-21,-4.24E-20,4.07E-23,2.74E-42
-0.00064794,2.25E-07,2.97E-20,-0.97674,0.00064695,-5.69E-20,0,0,0
0.00048972,-1.65E-05,6.54E-22,-0.30631,-0.00039378,-1.90E-19,-1.56E-20,2.36E-23,1.01E-41
0.0012767,-5.19E-05,-6.38E-21,-0.087329,-0.0014786,1.76E-19,0,0,0
0.0016131,-9.13E-05,0,-0.025045,-0.0015606,0,0,0,0
0.0017981,-0.00013506,0,-0.0084617,-0.0017607,0,0,0,0
0.001921,-0.0001832,0,-0.0017143,-0.0019138,0,0,0,0
0.0020117,-0.00023462,2.64E-21,0.001921,-0.0020114,-1.44E-22,0,0,0
0.0020833,-0.00028908,0,0.0042345,-0.0020832,8.67E-21,0,0,0
0.0021424,-0.00034655,1.27E-23,0.0058859,-0.0021423,-6.88E-21,1.66E-20,5.95E-22,1.32E-41
0.0021931,-0.00040695,1.85E-21,0.0071731,-0.0021931,-2.17E-20,-1.45E-20,-7.86E-22,-9.84E-42
0.002238,-0.00047012,-6.65E-23,0.0082494,-0.002238,2.88E-20,-2.58E-20,-1.76E-21,-1.69E-39
0.0022789,-0.00053581,8.35E-23,0.0092028,-0.002279,3.64E-21,4.68E-20,3.65E-21,-2.89E-39
0.0023172,-0.00060362,-3.20E-21,0.010088,-0.0023173,-2.16E-20,-2.10E-20,-1.87E-21,1.32E-39
0.0023538,-0.00067298,3.12E-21,0.010939,-0.002354,2.57E-20,0,0,0
0.0023896,-0.00074318,1.13E-22,0.011784,-0.0023898,1.10E-21,3.10E-20,4.38E-21,-4.14E-39
0.0024249,-0.00081328,6.00E-21,0.01264,-0.0024251,-1.46E-21,0,0,0
0.00246,-0.00088209,-5.83E-21,0.013521,-0.0024601,1.22E-21,1.93E-20,5.55E-21,-7.43E-41
0.0024942,-0.00094816,0,0.014441,-0.0024945,-2.57E-20,0,0,0
0.0025271,-0.0010098,1.75E-20,0.015406,-0.0025273,-1.34E-20,-9.69E-21,-6.18E-21,3.12E-39
0.0025567,-0.001065,1.16E-20,0.016427,-0.0025569,1.03E-20,-4.97E-21,-6.49E-21,-3.06E-39
0.0025805,-0.0011114,2.37E-20,0.017508,-0.0025807,3.04E-20,0,0,0
0.0025949,-0.0011469,-1.16E-20,0.018653,-0.0025951,1.77E-21,-8.92E-21,1.42E-20,-2.62E-40
0.0025949,-0.0011689,-1.18E-20,0.019861,-0.002595,-1.93E-20,0,0,0
0.0025737,-0.0011752,3.52E-20,0.021128,-0.0025736,1.50E-20,2.07E-21,-9.45E-22,2.83E-38
0.0025232,-0.001164,1.18E-20,0.022439,-0.002523,5.04E-22,-3.63E-20,1.52E-20,2.37E-40
0.0024342,-0.0011342,0,0.023771,-0.002434,1.40E-20,0,0,0
0.0022969,-0.001086,3.15E-22,0.025083,-0.0022965,2.97E-20,-1.15E-19,3.27E-20,8.08E-40
0.0021025,-0.0010209,2.29E-20,0.026317,-0.0021021,-2.88E-20,-1.37E-19,3.37E-20,3.07E-38
0.0018457,-0.00094257,-2.25E-20,0.027397,-0.0018453,-2.60E-20,0,0,0
0.0015258,-0.00085593,2.03E-22,0.028224,-0.0015256,2.43E-20,0,0,0
0.0011499,-0.00076741,-4.33E-20,0.028693,-0.00115,-1.98E-20,-2.10E-19,3.65E-20,2.52E-38
0.0007344,-0.00068398,2.11E-20,0.028698,-0.00073417,-3.61E-21,2.34E-19,-3.63E-20,-3.90E-40
0.00030239,-0.00061196,-2.07E-20,0.028154,-0.00030291,2.40E-20,-2.57E-19,3.59E-20,-3.21E-40
-0.00011349,-0.00055595,2.01E-20,0.027029,0.00011306,-2.22E-20,0,0,0
-0.000482,-0.00051739,-1.95E-20,0.025354,0.00048146,1.07E-21,0,0,0
-0.00077565,-0.0004941,0,0.023239,0.00077489,-3.47E-20,0,0,0
-0.00097879,-0.00048128,-3.73E-20,0.020862,0.00097858,5.15E-20,6.86E-19,-6.16E-20,4.36E-40
-0.0010934,-0.00047309,1.80E-20,0.018424,0.0010939,1.94E-21,-1.08E-18,8.85E-20,-7.22E-38
-0.0011358,-0.00046471,-1.72E-20,0.016107,0.0011359,-4.87E-20,7.53E-19,-5.59E-20,1.84E-40
-0.0011275,-0.00045332,0,0.014039,0.0011274,3.16E-20,0,0,0
-0.0010908,-0.00043841,-1.70E-20,0.012275,0.0010911,9.02E-22,0,0,0
-0.001045,-0.00042076,0,0.010813,0.0010453,-2.88E-20,0,0,0
-0.0010015,-0.00040134,-1.56E-20,0.0096175,0.0010017,2.98E-20,8.68E-19,-4.70E-20,-7.90E-41
-0.0009668,-0.00038159,3.18E-20,0.0086342,0.00096627,-1.85E-21,-8.98E-19,4.54E-20,-1.13E-40
-0.0009409,-0.00036208,-6.29E-20,0.0078074,0.00094125,-2.51E-20,9.30E-19,-4.40E-20,6.32E-38
-0.0009255,-0.00034347,0,0.0070905,0.00092625,2.93E-20,0,0,0
-0.00091985,-0.00032592,0,0.0064465,0.00091972,1.56E-20,0,0,0
-0.00091988,-0.00030936,1.59E-22,0.0058454,0.00091972,-4.15E-22,-5.18E-19,2.07E-20,-1.77E-38
-0.0009248,-0.0002938,-1.68E-20,0.0052667,0.00092456,-1.53E-20,0,0,0
-0.00093217,-0.00027891,3.39E-20,0.0046945,0.0009325,1.63E-20,-1.06E-21,-3.17E-22,3.85E-38
-0.00094198,-0.00026477,-3.52E-20,0.0041163,0.00094194,1.38E-21,-5.88E-19,1.96E-20,2.09E-38
-0.00095177,-0.00025102,1.77E-20,0.0035251,0.000952,-4.05E-20,0,0,0
-0.00096154,-0.00023766,4.15E-22,0.0029136,0.000962,2.34E-20,6.44E-19,-1.90E-20,6.52E-41
-0.00097127,-0.00022458,-4.27E-22,0.0022733,0.00097144,-4.04E-21,-6.76E-19,1.87E-20,7.17E-41
-0.00098014,-0.00021167,2.06E-20,0.0015949,0.00098016,-2.35E-20,7.10E-19,-1.85E-20,8.02E-41
-0.00098815,-0.00019889,0,0.00086213,0.00098831,-4.33E-21,0,0,0
-0.0009961,-0.00018617,-1.15E-20,5.65E-05,0.00099621,2.23E-21,7.88E-19,-1.79E-20,-2.63E-38
-0.0010049,-0.00017346,0,-0.00084712,0.0010045,3.18E-20,0,0,0
-0.0010144,-0.00016068,0,-0.0018878,0.0010142,0,0,0,0
-0.0010264,-0.00014779,0,-0.0031133,0.0010264,0,0,0,0
-0.0010425,-0.00013466,1.53E-20,-0.0045852,0.0010431,-1.56E-20,0,0,0
-0.0010662,-0.00012123,-1.68E-20,-0.006386,0.0010665,-1.53E-20,2.59E-19,-4.36E-21,-4.35E-39
-0.001099,-0.00010741,-2.80E-20,-0.0086219,0.0010998,1.84E-20,2.74E-19,-4.27E-21,4.95E-39
-0.0011461,-9.31E-05,-1.05E-20,-0.011417,0.0011464,4.28E-20,0,0,0
-0.00121,-7.84E-05,-1.15E-20,-0.014922,0.0012099,2.73E-20,-3.05E-19,4.23E-21,3.00E-41
-0.0012932,-6.34E-05,-3.81E-20,-0.019298,0.0012934,-2.56E-20,-3.21E-19,4.16E-21,8.47E-39
-0.0013975,-4.83E-05,1.38E-20,-0.024707,0.0013973,-3.11E-20,0,0,0
-0.0015179,-3.36E-05,0,-0.031271,0.0015184,2.32E-20,0,0,0
-0.0016484,-2.01E-05,8.44E-21,-0.039068,0.0016482,-2.19E-21,-1.86E-19,1.86E-21,-9.52E-42
-0.001774,-8.56E-06,-9.42E-21,-0.048126,0.0017735,3.98E-20,0,0,0
-0.0018786,4.30E-07,9.94E-21,-0.05844,0.0018787,-5.50E-21,-4.00E-19,3.23E-21,-4.82E-39
-0.0019495,6.53E-06,-5.59E-21,-0.07008,0.0019492,-6.89E-20,0,0,0
-0.0019749,9.87E-06,0,-0.083301,0.0019748,0,0,0,0
-0.0019504,1.09E-05,6.54E-21,-0.098707,0.0019503,-3.58E-22,0,0,0
-0.0018753,1.02E-05,0,-0.11756,0.0018757,3.82E-20,0,0,0
-0.0017536,8.49E-06,-8.29E-21,-0.14241,0.0017534,2.13E-20,-1.07E-19,3.43E-22,-2.04E-42
-0.0015853,6.26E-06,4.82E-21,-0.17897,0.0015813,-4.36E-20,-5.22E-20,1.24E-22,3.36E-43
-0.0013712,3.96E-06,0,-0.24335,0.0013439,-7.71E-20,0,0,0
-0.0011062,2.07E-06,-8.76E-21,-0.42801,0.0011432,9.95E-20,4.24E-20,-4.07E-23,-2.74E-42
-0.00064143,2.19E-07,-1.51E-20,-0.97103,0.00064015,-4.65E-20,-2.45E-20,3.55E-24,6.30E-42
0.00067902,-1.52E-05,1.26E-20,-0.29929,-0.00061716,1.49E-19,1.53E-20,-1.62E-23,-3.12E-39
0.0015162,-4.46E-05,6.29E-21,-0.083472,-0.0017035,-1.82E-19,-1.11E-20,-5.16E-23,-1.84E-41
0.0018567,-7.78E-05,0,-0.023446,-0.0017929,4.04E-20,0,0,0
0.0020401,-0.00011478,0,-0.0076077,-0.0019983,0,0,0,0
0.0021599,-0.00015543,0,-0.0011776,-0.0021524,0,0,0,0
0.002247,-0.00019888,0,0.0022902,-0.0022468,0,0,0,0
0.0023142,-0.00024494,0,0.004503,-0.0023141,-8.83E-21,0,0,0
0.0023684,-0.00029361,-2.06E-21,0.0060894,-0.0023683,6.82E-21,-1.54E-20,-7.69E-22,-5.72E-40
0.0024137,-0.00034483,3.78E-21,0.0073323,-0.0024136,8.27E-21,1.45E-20,7.86E-22,9.84E-42
0.0024523,-0.00039849,3.47E-21,0.0083776,-0.0024523,-1.83E-20,1.15E-21,-1.87E-22,1.63E-39
0.002486,-0.00045439,-6.65E-21,0.0093086,-0.002486,1.00E-20,-2.29E-20,-1.94E-21,1.46E-39
0.002516,-0.00051219,-3.21E-21,0.010177,-0.0025161,2.05E-20,1.90E-20,2.32E-21,1.28E-39
0.0025432,-0.00057145,-3.06E-21,0.011017,-0.0025433,-8.73E-21,1.64E-20,2.50E-21,-2.14E-41
0.0025682,-0.00063158,-6.00E-21,0.011852,-0.0025683,7.12E-21,0,0,0
0.0025912,-0.00069176,-1.19E-20,0.0127,-0.0025914,-1.23E-20,2.26E-20,5.68E-21,3.87E-39
0.0026122,-0.00075099,-5.95E-21,0.013575,-0.0026124,-1.50E-20,-1.93E-20,-5.55E-21,7.43E-41
0.0026307,-0.00080805,5.91E-21,0.014486,-0.0026309,3.73E-20,0,0,0
0.0026459,-0.00086144,-5.78E-21,0.015443,-0.0026461,1.57E-21,1.79E-20,1.28E-20,-3.12E-39
0.002656,-0.00090944,1.17E-20,0.016452,-0.0026561,-1.68E-21,1.35E-21,-4.61E-22,5.95E-39
0.0026585,-0.00095015,-1.16E-20,0.017517,-0.0026586,-1.81E-20,-2.01E-21,1.45E-20,-2.55E-40
0.0026502,-0.00098151,-2.37E-20,0.018641,-0.0026502,-3.99E-20,8.92E-21,-1.42E-20,2.62E-40
0.0026263,-0.0010014,-2.12E-22,0.019822,-0.0026264,5.40E-20,2.07E-20,-1.57E-20,-1.02E-38
0.0025807,-0.0010079,4.24E-22,0.021055,-0.0025808,2.01E-20,-5.85E-20,3.17E-20,-3.74E-38
0.0025064,-0.00099957,7.85E-23,0.022324,-0.0025063,-3.41E-20,0,0,0
0.0023952,-0.00097524,0,0.023605,-0.002395,-3.04E-20,0,0,0
0.0022387,-0.00093525,1.12E-20,0.024861,-0.0022382,-3.06E-20,1.21E-19,-3.55E-20,1.51E-38
0.0020295,-0.00088089,-2.29E-20,0.026036,-0.0020291,1.93E-21,1.43E-19,-3.63E-20,-3.07E-38
0.0017634,-0.00081516,2.21E-20,0.027058,-0.0017632,5.10E-20,1.65E-19,-3.68E-20,-5.76E-40
0.0014409,-0.00074239,-2.18E-20,0.027836,-0.0014407,-2.00E-20,-1.88E-19,3.72E-20,-5.10E-40
0.0010696,-0.00066776,2.14E-20,0.02827,-0.0010692,-4.80E-21,4.21E-19,-7.37E-20,-2.53E-38
0.00066351,-0.00059748,2.15E-20,0.028261,-0.00066352,2.47E-20,-2.34E-19,3.63E-20,3.90E-40
0.00024654,-0.00053672,-4.20E-20,0.027732,-0.00024674,-2.03E-20,2.57E-19,-3.59E-20,3.21E-40
-0.00015345,-0.00048946,0,0.02665,0.00015285,2.08E-20,0,0,0
-0.00050682,-0.00045686,0,0.025041,0.00050585,0,0,0,0
-0.00078768,-0.00043763,1.96E-20,0.023009,0.00078755,-1.00E-21,0,0,0
-0.00098441,-0.00042736,3.71E-20,0.020716,0.00098452,-1.87E-20,0,0,0
-0.0010982,-0.00042132,-5.42E-20,0.018352,0.0010978,1.90E-20,3.59E-19,-2.98E-20,3.60E-38
-0.0011414,-0.0004151,1.71E-20,0.01609,0.0011412,1.57E-20,-3.74E-19,2.88E-20,-4.93E-41
-0.0011355,-0.00040621,0,0.014058,0.0011355,-3.14E-20,0,0,0
-0.0011021,-0.00039396,1.70E-20,0.012311,0.0011021,-8.62E-22,4.04E-19,-2.62E-20,-8.04E-42
-0.0010588,-0.00037882,0,0.010855,0.0010585,3.00E-20,0,0,0
-0.0010161,-0.00036199,1.57E-20,0.0096538,0.0010161,-9.77E-22,-4.32E-19,2.42E-20,1.77E-41
-0.00098064,-0.00034445,-3.18E-20,0.0086613,0.00098116,-1.32E-20,0,0,0
-0.0009564,-0.00032699,3.17E-20,0.0078268,0.00095598,-1.68E-21,0,0,0
-0.00094103,-0.00031011,0,0.0071018,0.00094048,0,0,0,0
-0.00093377,-0.00029422,0,0.0064503,0.00093347,1.52E-22,0,0,0
-0.00093301,-0.00027908,-3.30E-20,0.0058445,0.00093307,-1.47E-20,1.00E-21,3.00E-22,3.54E-38
-0.00093713,-0.00026478,-1.59E-22,0.0052617,0.00093753,1.75E-20,5.39E-19,-2.06E-20,-1.88E-38
-0.00094534,-0.00025124,1.55E-22,0.004686,0.00094509,-2.01E-20,-5.63E-19,1.99E-20,-1.92E-38
-0.00095518,-0.0002383,2.53E-22,0.0041067,0.00095455,-1.64E-20,1.17E-18,-3.94E-20,-4.14E-38
-0.00096499,-0.00022581,0,0.0035152,0.00096483,5.86E-20,0,0,0
-0.00097478,-0.00021364,1.88E-20,0.0029033,0.00097504,-2.45E-20,-6.44E-19,1.90E-20,-6.52E-41
-0.00098453,-0.00020172,4.41E-22,0.0022635,0.00098486,4.05E-21,6.76E-19,-1.87E-20,-7.17E-41
-0.00099342,-0.00018997,3.10E-20,0.0015847,0.00099412,2.08E-20,-7.10E-19,1.85E-20,-8.02E-41
-0.0010031,-0.00017831,0,0.00085157,0.0010029,-2.61E-20,0,0,0
-0.0010119,-0.00016669,3.46E-20,4.54E-05,0.0010117,-1.80E-21,-7.72E-22,-1.27E-22,2.64E-38
-0.0010207,-0.00015503,0,-0.00086113,0.001021,1.27E-22,0,0,0
-0.0010319,-0.00014328,-1.35E-20,-0.001905,0.0010318,6.92E-22,0,0,0
-0.0010456,-0.00013136,0,-0.0031354,0.0010455,0,0,0,0
-0.0010643,-0.00011919,1.59E-20,-0.0046185,0.0010639,-9.25E-22,0,0,0
-0.0010896,-0.00010668,1.72E-20,-0.0064378,0.0010893,-1.83E-20,-5.52E-22,-5.40E-23,8.70E-39
-0.001125,-9.37E-05,9.24E-21,-0.0086993,0.0011249,-1.97E-20,2.73E-19,-4.37E-21,-5.15E-39
-0.0011738,-8.03E-05,-7.74E-23,-0.011531,0.0011742,-4.05E-21,2.88E-19,-4.33E-21,-6.07E-39
-0.0012402,-6.65E-05,-1.15E-20,-0.015082,0.0012406,-3.29E-20,3.05E-19,-4.23E-21,-3.00E-41
-0.001326,-5.23E-05,-1.28E-20,-0.019517,0.0013266,3.04E-20,6.42E-19,-8.35E-21,-2.54E-38
-0.001432,-3.81E-05,0,-0.024985,0.0014324,6.12E-20,0,0,0
-0.0015532,-2.45E-05,0,-0.031602,0.0015538,0,0,0,0
-0.0016821,-1.21E-05,-8.47E-21,-0.039428,0.0016817,-2.73E-20,0,0,0
-0.0018035,-1.73E-06,9.44E-21,-0.048466,0.0018026,-3.07E-20,1.92E-19,-1.76E-21,7.52E-42
-0.0019013,6.07E-06,-9.95E-21,-0.058711,0.0019011,1.38E-20,2.00E-19,-1.62E-21,4.74E-39
-0.0019638,1.11E-05,5.59E-21,-0.070232,0.0019636,3.60E-20,1.02E-19,-7.25E-22,4.40E-43
-0.0019808,1.34E-05,0,-0.083285,0.001981,2.05E-20,0,0,0
-0.0019496,1.36E-05,0,-0.098484,0.0019492,0,0,0,0
-0.0018685,1.22E-05,0,-0.11711,0.0018688,-3.82E-20,0,0,0
-0.0017426,9.96E-06,-8.29E-21,-0.14171,0.0017425,3.54E-21,1.07E-19,-3.43E-22,2.04E-42
-0.0015726,7.27E-06,-9.73E-21,-0.17797,0.0015684,4.18E-20,0,0,0
-0.0013577,4.57E-06,0,-0.242,0.0013311,0,0,0,0
-0.0010944,2.36E-06,8.77E-21,-0.42578,0.0011309,-9.54E-20,0,0,0
-0.00063383,1.97E-07,-1.50E-20,-0.96538,0.0006324,1.04E-19,2.45E-20,-3.55E-24,-6.30E-42
0.00084229,-1.39E-05,-1.25E-20,-0.29087,-0.00081279,-5.32E-20,-7.59E-21,6.31E-24,3.04E-39
0.0017192,-3.83E-05,6.38E-21,-0.079449,-0.0018918,9.25E-20,1.11E-20,5.16E-23,1.84E-41
0.0020624,-6.62E-05,0,-0.021839,-0.0019886,-3.99E-20,0,0,0
0.0022441,-9.73E-05,0,-0.0067636,-0.0021987,0,0,0,0
0.0023615,-0.00013155,1.64E-21,-0.00065383,-0.0023537,-8.10E-23,0,0,0
0.0024454,-0.00016813,-2.68E-21,0.002645,-0.0024454,1.33E-22,0,0,0
0.0025092,-0.00020694,0,0.0047558,-0.0025092,-1.67E-22,0,0,0
0.0025596,-0.00024796,4.09E-21,0.006276,-0.0025594,7.28E-21,6.97E-22,-6.75E-23,1.11E-39
0.0026003,-0.00029118,-1.82E-21,0.0074737,-0.0026002,5.44E-22,1.32E-20,9.47E-22,-4.86E-40
0.0026338,-0.00033651,8.14E-25,0.0084863,-0.0026339,-6.98E-21,1.24E-21,-1.58E-22,3.81E-43
0.0026617,-0.00038378,6.64E-21,0.0093933,-0.0026618,-2.04E-20,0,0,0
0.002685,-0.00043273,-5.09E-23,0.010244,-0.0026851,-1.04E-20,-3.70E-20,-4.82E-21,-2.58E-39
0.0027045,-0.00048298,-3.12E-21,0.01107,-0.0027046,1.84E-20,-1.64E-20,-2.50E-21,2.14E-41
0.0027205,-0.00053403,0,0.011894,-0.0027207,-2.21E-20,0,0,0
0.0027333,-0.0005852,-6.11E-21,0.012733,-0.0027334,-1.69E-21,-4.33E-20,-1.18E-20,-1.18E-38
0.0027426,-0.00063564,5.83E-21,0.013598,-0.0027428,4.15E-20,0,0,0
0.0027479,-0.00068431,-5.81E-21,0.0145,-0.0027481,-2.34E-20,1.14E-20,6.73E-21,-5.65E-41
0.0027482,-0.00072991,-5.90E-21,0.015446,-0.0027483,-2.17E-21,-1.50E-20,-1.37E-20,-3.18E-39
0.0027417,-0.00077099,-5.82E-21,0.016442,-0.0027419,2.51E-21,3.62E-21,6.95E-21,-2.89E-39
0.0027263,-0.00080593,-1.19E-20,0.017491,-0.0027264,-3.19E-20,2.01E-21,-1.45E-20,2.55E-40
0.0026985,-0.00083298,1.14E-20,0.018593,-0.0026986,1.82E-20,1.37E-20,-1.59E-20,-1.08E-38
0.0026543,-0.00085023,1.16E-20,0.019748,-0.0026543,1.91E-20,2.25E-21,-7.22E-22,9.84E-39
0.0025881,-0.00085614,-3.47E-20,0.020948,-0.0025882,1.91E-20,-2.08E-21,6.88E-22,2.79E-38
0.0024936,-0.00084935,-1.14E-20,0.022177,-0.0024934,1.10E-21,-4.20E-20,1.75E-20,-1.86E-40
0.0023633,-0.00082917,0,0.023413,-0.0023631,2.87E-20,0,0,0
0.0021904,-0.00079564,1.18E-20,0.024618,-0.0021902,8.96E-22,-1.83E-19,5.38E-20,-3.09E-38
0.0019688,-0.0007501,4.50E-20,0.02574,-0.0019684,-1.86E-20,2.60E-21,-9.92E-22,5.96E-38
0.0016949,-0.00069489,2.25E-20,0.026711,-0.0016948,-2.48E-20,-1.65E-19,3.68E-20,5.76E-40
0.0013702,-0.00063377,-2.22E-20,0.027447,-0.0013701,2.27E-20,1.88E-19,-3.72E-20,5.10E-40
0.0010012,-0.00057138,2.19E-20,0.027853,-0.0010019,2.47E-20,-4.23E-19,7.51E-20,-2.56E-38
0.00060457,-0.00051257,-2.11E-20,0.027837,-0.00060476,-6.72E-20,0,0,0
0.00020026,-0.00046204,4.14E-20,0.027325,-0.00020016,-2.69E-21,2.58E-19,-3.70E-20,-3.04E-40
-0.00018542,-0.00042288,2.07E-20,0.026284,0.00018563,2.02E-20,0,0,0
-0.00052523,-0.00039625,0,0.024741,0.00052548,1.87E-20,0,0,0
