U:0,U:1,U:2
0.012957,-0.0020598,0
0.014635,-0.0020855,-2.64E-21
0.016311,-0.0020869,0
0.017946,-0.0020645,0
0.019499,-0.0020214,2.44E-21
0.020939,-0.001962,0
0.022244,-0.0018916,0
0.023408,-0.0018154,-2.21E-21
0.024434,-0.0017376,0
0.025336,-0.0016609,2.10E-21
0.026128,-0.0015869,0
0.026827,-0.0015161,-2.03E-21
0.027446,-0.0014484,0
0.027998,-0.0013835,0
0.02849,-0.0013207,0
0.028928,-0.0012598,0
0.029317,-0.0012004,-2.02E-21
0.029659,-0.0011423,-1.94E-23
0.029957,-0.0010854,0
0.030211,-0.0010297,2.15E-21
0.030424,-0.00097531,0
0.030596,-0.00092234,0
0.030728,-0.00087092,2.42E-21
0.030822,-0.00082117,1.26E-21
0.030878,-0.00077318,0
0.030897,-0.00072702,1.40E-21
0.030878,-0.00068273,0
0.03082,-0.00064029,-1.62E-21
0.030721,-0.00059962,0
0.030578,-0.00056059,1.90E-21
0.030388,-0.00052301,1.03E-21
0.030142,-0.00048662,-8.43E-24
0.029835,-0.00045112,-9.23E-24
0.029455,-0.00041613,0
0.028993,-0.00038129,-1.12E-23
0.028437,-0.00034626,0
0.027777,-0.00031087,0
0.027005,-0.00027514,0
0.026116,-0.00023935,1.12E-21
0.025109,-0.00020406,1.23E-21
0.023987,-0.00016995,6.64E-22
0.022751,-0.00013776,0
0.0214,-0.00010813,0
0.019922,-8.16E-05,0
0.01829,-5.84E-05,0
0.016446,-3.87E-05,-5.82E-22
0.01426,-2.27E-05,0
0.011392,-1.08E-05,0
0.0060977,-8.74E-07,0
-0.0019913,4.06E-07,1.74E-21
-0.0031147,-1.89E-05,0
-0.0034251,-3.96E-05,0
-0.0035312,-6.46E-05,0
-0.0035545,-9.39E-05,2.10E-22
-0.0035298,-0.00012714,-3.45E-22
-0.0034701,-0.00016399,0
-0.0033809,-0.00020457,2.60E-22
-0.0032644,-0.00024904,4.53E-24
-0.0031206,-0.00029757,-8.43E-24
-0.0029486,-0.00035035,4.31E-22
-0.0027464,-0.00040756,4.06E-22
-0.0025116,-0.0004694,0
-0.0022408,-0.00053607,0
-0.0019302,-0.00060774,-1.41E-23
-0.0015754,-0.00068456,0
-0.0011713,-0.00076665,-7.42E-22
-0.00071235,-0.00085404,7.41E-22
-0.00019236,-0.00094671,-7.56E-22
0.00039534,-0.0010445,0
0.0010579,-0.0011469,-2.69E-23
0.0018028,-0.0012536,-2.66E-23
0.0026375,-0.0013634,-1.45E-21
0.0035692,-0.0014751,-1.44E-21
0.0046043,-0.0015869,0
0.0057475,-0.0016963,-1.42E-21
0.007001,-0.0018004,2.81E-21
0.008363,-0.0018956,0
0.0098263,-0.001978,0
0.011377,-0.0020438,-2.70E-21
0.012993,-0.0020893,0
0.014646,-0.0021122,2.60E-21
0.016299,-0.0021112,2.59E-21
0.017913,-0.0020874,0
0.019449,-0.0020434,-2.43E-21
0.020877,-0.0019835,0
0.022176,-0.0019129,0
0.023337,-0.0018365,0
0.024364,-0.0017583,-2.20E-21
0.025267,-0.0016811,0
0.026061,-0.0016064,-2.11E-21
0.026763,-0.0015347,-2.07E-21
0.027385,-0.0014662,-2.05E-21
0.027938,-0.0014003,-2.04E-21
0.028431,-0.0013366,0
0.02887,-0.0012749,0
0.029259,-0.0012146,0
0.029601,-0.0011558,2.08E-21
0.029898,-0.0010981,2.14E-21
0.030152,-0.0010417,0
0.030364,-0.00098671,0
0.030536,-0.00093311,0
0.030668,-0.00088106,-2.42E-21
0.030761,-0.00083068,-1.27E-21
0.030817,-0.00078208,0
0.030835,-0.00073532,0
0.030815,-0.00069041,0
0.030756,-0.00064734,3.26E-21
0.030657,-0.00060604,0
0.030513,-0.00056636,-1.91E-21
0.030321,-0.00052811,0
0.030073,-0.00049103,-8.57E-24
0.029762,-0.00045479,1.27E-21
0.029379,-0.00041905,1.41E-21
0.028911,-0.00038344,1.55E-21
0.028349,-0.00034766,0
0.027682,-0.00031155,0
0.026903,-0.00027518,0
0.026007,-0.00023888,0
0.024995,-0.00020322,-1.23E-21
0.02387,-0.00016891,0
0.022634,-0.00013667,7.32E-22
0.021285,-0.0001071,8.01E-22
0.019812,-8.07E-05,0
0.018188,-5.77E-05,0
0.016354,-3.82E-05,5.82E-22
0.014181,-2.24E-05,0
0.011328,-1.06E-05,-1.07E-21
0.0060609,-8.65E-07,0
-0.0019239,-3.71E-07,-1.73E-21
-0.002988,-2.08E-05,0
-0.0032762,-4.29E-05,0
-0.0033709,-6.94E-05,0
-0.0033869,-0.00010044,-2.07E-22
-0.0033571,-0.00013542,6.86E-22
-0.0032936,-0.00017416,-2.98E-22
-0.0032016,-0.00021675,-2.66E-22
-0.0030828,-0.00026333,-2.40E-22
-0.0029374,-0.00031407,4.48E-22
-0.0027641,-0.00036915,-8.57E-22
-0.0025611,-0.00042874,0
-0.0023257,-0.00049303,4.02E-22
-0.0020547,-0.00056218,3.93E-22
-0.0017442,-0.00063634,7.58E-22
-0.0013898,-0.00071561,0
-0.00098659,-0.00080005,7.58E-22
-0.00052894,-0.00088965,-7.56E-22
-1.08E-05,-0.00098428,7.43E-22
0.00057431,-0.0010837,0
0.0012334,-0.0011874,2.96E-21
0.0019737,-0.0012948,-2.61E-23
0.0028024,-0.0014049,0
0.0037263,-0.0015162,1.46E-21
0.0047515,-0.0016269,0
0.0058823,-0.0017346,-1.44E-21
0.0071207,-0.0018364,0
0.0084646,-0.0019288,2.82E-21
0.0099072,-0.0020083,-2.78E-21
0.011435,-0.002071,2.74E-21
0.013027,-0.0021138,0
0.014655,-0.0021343,2.65E-21
0.016285,-0.0021315,-2.56E-21
0.017879,-0.0021065,0
0.019399,-0.0020619,0
0.020816,-0.0020018,0
0.022108,-0.0019312,0
0.023266,-0.0018547,2.29E-21
0.024293,-0.0017762,2.20E-21
0.025198,-0.0016986,0
0.025995,-0.0016233,2.11E-21
0.026699,-0.0015509,-2.32E-23
0.027323,-0.0014816,2.05E-21
0.027878,-0.0014149,2.04E-21
0.028372,-0.0013505,0
0.028811,-0.001288,0
0.029201,-0.0012271,0
0.029543,-0.0011675,2.12E-21
0.029839,-0.0011092,-2.15E-21
0.030093,-0.0010523,-2.22E-21
0.030304,-0.00099663,2.29E-21
0.030475,-0.00094246,-2.37E-21
0.030607,-0.00088986,1.24E-21
0.030699,-0.00083894,1.29E-21
0.030754,-0.00078979,0
0.030772,-0.00074248,0
0.030752,-0.00069703,0
0.030692,-0.0006534,-1.64E-21
0.030592,-0.00061152,0
0.030447,-0.00057125,0
0.030253,-0.00053238,0
0.030003,-0.00049465,1.16E-21
0.029689,-0.00045775,0
0.029301,-0.00042131,-1.42E-21
0.028828,-0.00038498,1.58E-21
0.02826,-0.0003485,8.74E-22
0.027585,-0.00031173,0
0.026798,-0.00027479,0
0.025896,-0.00023804,1.15E-21
0.02488,-0.00020209,6.25E-22
0.023752,-0.00016764,-6.78E-22
0.022516,-0.0001354,5.27E-24
0.02117,-0.00010593,-8.01E-22
0.019703,-7.97E-05,0
0.018087,-5.69E-05,0
0.016264,-3.76E-05,5.90E-22
0.014103,-2.21E-05,0
0.011266,-1.04E-05,1.07E-21
0.0060248,-8.57E-07,0
-0.0018494,-1.07E-06,0
-0.0028528,-2.25E-05,8.48E-22
-0.003119,-4.57E-05,0
-0.0032022,-7.34E-05,0
-0.0032111,-0.00010584,0
-0.0031763,-0.0001423,-3.42E-22
-0.0031092,-0.0001826,-5.42E-24
-0.0030145,-0.00022683,5.31E-22
-0.0028937,-0.00027515,0
-0.0027467,-0.00032771,-2.29E-22
-0.0025725,-0.00038469,4.27E-22
-0.0023688,-0.00044625,0
-0.0021332,-0.00051256,-3.97E-22
-0.0018623,-0.00058375,-3.87E-22
-0.0015524,-0.00065995,0
-0.0011989,-0.00074123,0
-0.00079708,-0.0008276,-7.48E-22
-0.00034136,-0.00091899,1.51E-21
0.0001742,-0.0010152,0
0.00075601,-0.001116,0
0.0014109,-0.0012207,2.60E-23
0.0021457,-0.0013287,1.46E-21
0.0029675,-0.0014389,0
0.0038829,-0.0015497,-1.44E-21
0.0048974,-0.0016595,0
0.0060152,-0.0017657,1.41E-21
0.0072379,-0.0018655,0
0.0085636,-0.0019557,4.53E-23
0.0099853,-0.0020326,2.74E-21
0.01149,-0.0020929,-2.70E-21
0.013058,-0.0021334,0
0.014662,-0.002152,-2.62E-21
0.01627,-0.0021478,0
0.017844,-0.002122,0
0.019349,-0.002077,0
0.020754,-0.0020168,2.43E-21
0.02204,-0.0019463,2.37E-21
0.023195,-0.0018698,-2.28E-21
0.024222,-0.0017913,0
0.025128,-0.0017134,0
0.025928,-0.0016376,0
0.026634,-0.0015647,2.10E-21
0.02726,-0.0014948,2.10E-21
0.027817,-0.0014274,2.09E-21
0.028312,-0.0013624,0
0.028752,-0.0012992,0
0.029142,-0.0012377,2.12E-21
0.029483,-0.0011775,-4.28E-21
0.02978,-0.0011187,0
0.030033,-0.0010612,2.23E-21
0.030244,-0.0010051,-2.30E-21
0.030414,-0.00095043,2.38E-21
0.030545,-0.00089735,1.04E-23
0.030637,-0.00084595,-2.61E-21
0.030692,-0.00079633,0
0.030708,-0.00074854,1.46E-21
0.030687,-0.0007026,0
0.030627,-0.00065848,0
0.030526,-0.00061608,0
0.03038,-0.00057527,0
0.030183,-0.00053584,0
0.029931,-0.00049752,0
0.029614,-0.00045999,1.31E-21
0.029221,-0.0004229,-1.45E-21
0.028743,-0.00038592,-1.59E-21
0.028168,-0.00034879,-8.77E-22
0.027487,-0.00031143,0
0.026693,-0.00027398,0
0.025785,-0.00023686,-1.15E-21
0.024764,-0.00020068,-6.25E-22
0.023634,-0.00016615,6.78E-22
0.022399,-0.00013395,-7.37E-22
0.021056,-0.00010464,0
0.019595,-7.86E-05,0
0.017987,-5.60E-05,0
0.016174,-3.70E-05,-5.90E-22
0.014026,-2.17E-05,-7.43E-22
0.011204,-1.02E-05,1.09E-21
0.0059893,-8.50E-07,0
-0.0017689,-1.71E-06,0
-0.0027107,-2.38E-05,1.53E-23
-0.0029547,-4.80E-05,0
-0.0030267,-7.67E-05,0
-0.0030285,-0.00011028,0
-0.0029889,-0.00014793,0
-0.0029182,-0.0001895,5.99E-22
-0.0028209,-0.00023507,4.75E-24
-0.0026983,-0.00028479,0
-0.00255,-0.00033883,2.27E-22
-0.0023749,-0.00039735,0
-0.0021709,-0.0004605,4.19E-22
-0.0019353,-0.00052844,0
-0.0016649,-0.00060129,0
-0.0013558,-0.00067914,0
-0.0010037,-0.00076203,0
-0.00060368,-0.00084995,0
-0.0001504,-0.00094276,-1.51E-21
0.00036203,-0.0010402,7.58E-22
0.00093989,-0.001142,7.52E-22
0.0015898,-0.0012475,-1.47E-21
0.0023185,-0.0013559,0
0.0031328,-0.0014661,0
0.0040388,-0.0015765,0
0.005042,-0.0016854,0
0.0061463,-0.0017902,0
0.007353,-0.0018884,1.42E-21
0.0086602,-0.0019766,-4.18E-21
0.010061,-0.0020515,0
0.011544,-0.0021097,0
0.013088,-0.0021483,0
0.014669,-0.0021654,2.66E-21
0.016254,-0.0021603,2.61E-21
0.017809,-0.0021339,0
0.019298,-0.0020887,0
0.020693,-0.0020287,-4.86E-21
0.021972,-0.0019584,-2.36E-21
0.023124,-0.0018821,0
0.024151,-0.0018036,0
0.025059,-0.0017255,-2.22E-21
0.02586,-0.0016495,0
0.026569,-0.0015762,0
0.027197,-0.0015057,-2.10E-21
0.027755,-0.0014379,-4.21E-21
0.028252,-0.0013723,-2.11E-21
0.028693,-0.0013086,0
0.029082,-0.0012465,-2.12E-21
0.029424,-0.0011859,2.16E-21
0.02972,-0.0011266,2.22E-21
0.029973,-0.0010687,0
0.030183,-0.0010121,2.34E-21
0.030353,-0.00095703,0
0.030483,-0.00090355,1.05E-23
0.030575,-0.00085174,1.31E-21
0.030628,-0.00080172,0
0.030645,-0.00075351,-1.47E-21
0.030623,-0.00070715,0
0.030562,-0.00066259,0
0.030459,-0.00061973,9.16E-22
0.030312,-0.00057844,-9.97E-22
0.030113,-0.0005385,1.09E-21
0.029858,-0.00049964,-1.20E-21
0.029537,-0.00046154,-1.32E-21
0.029141,-0.00042386,1.45E-21
0.028657,-0.00038628,8.10E-22
0.028075,-0.00034856,8.93E-22
0.027387,-0.00031066,0
0.026587,-0.00027277,0
0.025672,-0.00023534,1.17E-21
0.024648,-0.00019899,0
0.023516,-0.00016444,0
0.022282,-0.00013235,0
0.020943,-0.00010322,8.17E-22
0.019488,-7.74E-05,0
0.017889,-5.51E-05,5.11E-22
0.016086,-3.64E-05,0
0.013951,-2.13E-05,7.44E-22
0.011144,-1.00E-05,-1.09E-21
0.0059544,-8.46E-07,9.37E-22
-0.0016834,-2.28E-06,0
-0.0025629,-2.50E-05,-8.53E-22
-0.0027848,-4.98E-05,0
-0.0028457,-7.94E-05,0
-0.0028406,-0.00011386,0
-0.0027961,-0.00015246,0
-0.0027221,-0.00019504,-2.99E-22
-0.0026223,-0.00024167,-2.67E-22
-0.0024979,-0.00029252,2.49E-22
-0.0023484,-0.00034773,0
-0.0021726,-0.00040746,-4.40E-22
-0.0019684,-0.00047187,-4.15E-22
-0.0017331,-0.0005411,0
-0.0014633,-0.00061525,-3.99E-22
-0.0011554,-0.00069439,3.92E-22
-0.00080498,-0.00077855,0
-0.00040721,-0.00086765,0
4.32E-05,-0.00096156,1.52E-21
0.00055203,-0.00106,-1.51E-21
0.0011254,-0.0011625,-7.41E-22
0.0017698,-0.0012685,7.48E-22
0.0024918,-0.0013771,0
0.0032979,-0.0014872,0
0.0041941,-0.0015972,-1.46E-21
0.0051856,-0.0017052,0
0.0062759,-0.0018088,0
0.0074664,-0.0019055,-1.40E-21
0.008755,-0.001992,1.39E-21
0.010135,-0.0020651,2.78E-21
0.011595,-0.0021216,0
0.013116,-0.0021589,0
0.014674,-0.0021749,-2.63E-21
0.016238,-0.002169,3.62E-23
0.017774,-0.0021423,2.57E-21
0.019248,-0.0020972,0
0.020632,-0.0020375,-3.15E-23
0.021904,-0.0019675,0
0.023054,-0.0018915,-2.35E-21
0.02408,-0.0018132,0
0.024989,-0.0017351,2.22E-21
0.025793,-0.0016589,0
0.026504,-0.0015853,-2.17E-21
0.027134,-0.0015145,0
0.027694,-0.0014462,-2.18E-23
0.028191,-0.0013802,2.12E-21
0.028632,-0.001316,0
0.029022,-0.0012536,0
0.029364,-0.0011926,0
0.02966,-0.0011329,-2.23E-21
0.029912,-0.0010746,-2.30E-21
0.030122,-0.0010177,-2.35E-21
0.030291,-0.00096229,0
0.03042,-0.00090847,-1.27E-21
0.030511,-0.00085633,0
0.030565,-0.00080597,-1.41E-21
0.03058,-0.00075742,-1.49E-21
0.030558,-0.00071069,0
0.030496,-0.00066575,0
0.030392,-0.00062249,-9.20E-22
0.030243,-0.00058078,1.00E-21
0.030042,-0.00054038,-1.10E-21
0.029785,-0.00050103,1.21E-21
0.02946,-0.00046241,0
0.029059,-0.00042419,0
0.028569,-0.00038605,-8.13E-22
0.027981,-0.00034781,-1.80E-21
0.027286,-0.00030944,0
0.026479,-0.00027117,0
0.02556,-0.00023349,-1.17E-21
0.024531,-0.00019705,-6.40E-22
0.023399,-0.00016253,0
0.022166,-0.00013059,7.53E-22
0.020831,-0.00010169,-8.16E-22
0.019382,-7.62E-05,4.55E-22
0.017791,-5.42E-05,-5.10E-22
0.015999,-3.57E-05,0
0.013877,-2.09E-05,0
0.011084,-9.82E-06,0
0.0059202,-8.42E-07,-9.39E-22
-0.0015937,-2.78E-06,0
-0.0024104,-2.59E-05,4.40E-22
-0.0026105,-5.13E-05,0
-0.0026603,-8.15E-05,0
-0.0026483,-0.00011668,0
-0.0025992,-0.00015603,0
-0.0025218,-0.00019938,0
-0.0024196,-0.00024683,0
-0.0022935,-0.00029854,4.19E-24
-0.002143,-0.00035465,2.34E-22
-0.0019667,-0.00041532,6.59E-22
-0.0017624,-0.00048069,0
-0.0015275,-0.0005509,4.12E-22
-0.0012586,-0.00062603,3.96E-22
-0.00095213,-0.00070615,-7.84E-22
-0.00060364,-0.00079125,3.90E-22
-0.00020841,-0.00088123,-7.75E-22
0.00023878,-0.00097593,-7.56E-22
0.0007436,-0.001075,1.51E-21
0.0013121,-0.001178,7.55E-22
0.0019506,-0.0012843,-7.37E-22
0.0026654,-0.001393,1.49E-21
0.0034629,-0.0015028,1.48E-21
0.0043488,-0.0016122,1.44E-21
0.0053281,-0.0017194,0
0.0064041,-0.001822,1.44E-21
0.0075781,-0.0019173,1.42E-21
0.0088481,-0.0020024,0
0.010208,-0.002074,-2.75E-21
0.011645,-0.0021292,0
0.013144,-0.0021653,0
0.014679,-0.0021805,2.68E-21
0.016221,-0.0021742,-5.23E-21
0.017739,-0.0021475,-2.55E-21
0.019199,-0.0021027,0
0.020572,-0.0020434,2.45E-21
0.021837,-0.0019738,0
0.022984,-0.0018983,2.34E-21
0.024009,-0.0018202,0
0.02492,-0.0017423,0
0.025726,-0.001666,0
0.026439,-0.0015922,4.38E-21
0.027071,-0.0015211,0
0.027632,-0.0014525,4.31E-21
0.02813,-0.0013862,0
0.028572,-0.0013217,0
0.028962,-0.0012589,0
0.029304,-0.0011976,-2.23E-21
0.029599,-0.0011376,0
0.029851,-0.0010791,2.31E-21
0.03006,-0.0010219,0
0.030229,-0.00096623,0
0.030358,-0.00091214,0
0.030448,-0.00085974,0
0.0305,-0.0008091,1.41E-21
0.030515,-0.00076027,-1.19E-23
0.030492,-0.00071324,0
0.030429,-0.00066798,0
0.030324,-0.00062438,0
0.030173,-0.00058229,-1.02E-21
0.029971,-0.00054149,-1.12E-21
0.02971,-0.0005017,-1.23E-21
0.029382,-0.00046262,0
0.028975,-0.0004239,0
0.02848,-0.00038527,0
0.027886,-0.00034655,9.06E-22
0.027184,-0.00030777,1.00E-21
0.026371,-0.0002692,-1.09E-21
0.025446,-0.00023134,5.95E-22
0.024415,-0.00019486,-4.64E-24
0.023282,-0.00016043,0
0.02205,-0.00012868,-7.52E-22
0.02072,-0.00010005,-8.27E-22
0.019277,-7.48E-05,-4.54E-22
0.017695,-5.32E-05,5.17E-22
0.015914,-3.50E-05,0
0.013804,-2.05E-05,0
0.011026,-9.61E-06,0
0.0058868,-8.40E-07,0
-0.0015007,-3.23E-06,0
-0.0022544,-2.66E-05,-8.84E-22
-0.0024327,-5.25E-05,0
-0.0024715,-8.32E-05,0
-0.0024528,-0.00011884,0
-0.002399,-0.00015873,0
-0.0023184,-0.00020265,0
-0.0022139,-0.00025071,0
-0.0020862,-0.00030305,-2.49E-22
-0.0019347,-0.00035982,3.83E-24
-0.001758,-0.00042117,-2.20E-22
-0.0015538,-0.00048725,0
-0.0013194,-0.00055816,-4.09E-22
-0.0010516,-0.000634,0
-0.00074669,-0.00071481,3.92E-22
-0.00040037,-0.00080055,6.31E-24
-7.95E-06,-0.00089114,7.67E-22
0.00043573,-0.00098634,0
0.00093624,-0.0010858,-7.52E-22
0.0014995,-0.0011891,-1.50E-21
0.0021316,-0.0012955,7.51E-22
0.0028389,-0.001404,-1.47E-21
0.0036274,-0.0015135,2.31E-23
0.0045027,-0.0016223,0
0.0054695,-0.0017287,0
0.006531,-0.0018302,2.18E-23
0.0076885,-0.0019243,-1.40E-21
0.0089397,-0.0020081,-1.41E-21
0.010279,-0.0020785,0
0.011695,-0.0021326,0
0.01317,-0.0021678,0
0.014683,-0.0021824,-5.33E-21
0.016205,-0.0021761,2.61E-21
0.017704,-0.0021495,2.60E-21
0.01915,-0.0021051,0
0.020512,-0.0020464,0
0.021771,-0.0019774,0
0.022914,-0.0019024,-2.39E-21
0.023939,-0.0018247,0
0.024851,-0.0017469,0
0.025658,-0.0016707,0
0.026373,-0.0015969,-2.20E-21
0.027007,-0.0015256,-2.20E-21
0.02757,-0.0014568,-2.17E-21
0.028069,-0.0013903,0
0.028512,-0.0013256,2.20E-21
0.028902,-0.0012626,0
0.029243,-0.001201,4.49E-21
0.029539,-0.0011409,0
0.02979,-0.0010821,0
0.029998,-0.0010247,0
0.030166,-0.00096887,0
0.030295,-0.00091459,0
0.030384,-0.00086199,0
0.030436,-0.00081114,0
0.03045,-0.00076209,1.52E-21
0.030426,-0.00071482,0
0.030362,-0.0006693,-8.77E-22
0.030256,-0.00062541,0
0.030103,-0.000583,1.03E-21
0.029899,-0.00054184,-8.41E-24
0.029635,-0.00050167,1.24E-21
0.029303,-0.00046217,0
0.028892,-0.00042302,0
0.028391,-0.00038395,0
0.02779,-0.00034482,0
0.027081,-0.00030569,-1.00E-21
0.026262,-0.00026687,1.10E-21
0.025333,-0.0002289,-5.96E-22
0.024299,-0.00019243,6.45E-22
0.023165,-0.00015815,0
0.021936,-0.00012663,0
0.02061,-9.83E-05,1.66E-21
0.019174,-7.34E-05,0
0.017601,-5.21E-05,-5.17E-22
0.01583,-3.43E-05,-6.11E-22
0.013732,-2.00E-05,7.67E-22
0.010969,-9.39E-06,0
0.0058541,-8.39E-07,0
-0.0014051,-3.63E-06,0
-0.0020957,-2.72E-05,8.97E-22
-0.0022524,-5.34E-05,0
-0.0022804,-8.44E-05,0
-0.0022549,-0.0001204,0
-0.0021966,-0.00016067,0
-0.0021128,-0.00020499,1.57E-22
-0.002006,-0.00025346,2.79E-22
-0.0018768,-0.00030623,0
-0.0017244,-0.00036345,-2.35E-22
-0.0015473,-0.00042526,-2.26E-22
-0.0013433,-0.00049179,-4.33E-22
-0.0011096,-0.00056317,0
-0.00084299,-0.00063947,-4.09E-22
-0.00053981,-0.0007207,0
-0.00019584,-0.00080685,-3.90E-22
0.00019357,-0.00089777,-7.84E-22
0.0006335,-0.00099324,0
0.0011294,-0.0010929,0
0.0016872,-0.0011962,7.48E-22
0.0023127,-0.0013025,-7.42E-22
0.0030121,-0.0014107,0
0.0037913,-0.0015197,-1.46E-21
0.0046557,-0.0016279,1.47E-21
0.0056098,-0.0017334,0
0.0066568,-0.001834,-2.86E-21
0.0077975,-0.0019269,1.43E-21
0.0090302,-0.0020096,2.81E-21
0.010349,-0.0020789,0
0.011743,-0.0021321,0
0.013197,-0.0021667,0
0.014687,-0.002181,2.65E-21
0.016189,-0.0021747,0
0.01767,-0.0021485,-2.58E-21
0.019101,-0.0021046,0
0.020453,-0.0020466,-2.51E-21
0.021705,-0.0019784,0
0.022845,-0.0019039,4.80E-21
0.023869,-0.0018267,0
0.024782,-0.0017493,-2.32E-21
0.025591,-0.0016732,-2.28E-21
0.026308,-0.0015994,2.25E-21
0.026943,-0.0015281,2.20E-21
0.027508,-0.0014592,-2.22E-21
0.028008,-0.0013925,0
0.028451,-0.0013277,-2.21E-21
0.028842,-0.0012645,-2.25E-21
0.029183,-0.0012029,-2.26E-21
0.029478,-0.0011426,0
0.029729,-0.0010837,1.19E-21
0.029937,-0.0010262,0
0.030104,-0.00097023,0
0.030232,-0.00091583,-1.32E-21
0.030321,-0.0008631,0
0.030372,-0.00081211,0
0.030385,-0.00076289,0
0.03036,-0.00071545,0
0.030295,-0.00066971,8.80E-22
0.030187,-0.00062559,-9.60E-22
0.030033,-0.00058291,0
0.029825,-0.00054146,1.14E-21
0.029559,-0.00050095,0
0.029222,-0.00046108,0
0.028807,-0.00042155,-7.68E-22
0.0283,-0.00038209,0
0.027693,-0.00034261,-9.32E-22
0.026978,-0.0003032,0
0.026153,-0.0002642,0
0.025219,-0.00022617,0
0.024183,-0.00018978,0
0.023049,-0.00015569,7.08E-22
0.021823,-0.00012445,0
0.020501,-9.65E-05,-8.32E-22
0.019073,-7.20E-05,0
0.017508,-5.10E-05,5.24E-22
0.015748,-3.35E-05,-4.38E-24
0.013662,-1.95E-05,-7.67E-22
0.010914,-9.15E-06,0
0.0058222,-8.39E-07,0
-0.0013076,-3.98E-06,9.98E-22
-0.0019351,-2.76E-05,6.98E-24
-0.0020703,-5.40E-05,2.30E-22
-0.0020876,-8.52E-05,0
-0.0020555,-0.00012143,2.25E-22
-0.0019927,-0.00016194,1.84E-22
-0.0019057,-0.0002065,-1.56E-22
-0.0017967,-0.00025521,-5.60E-22
-0.0016661,-0.00030823,-2.58E-22
-0.0015128,-0.0003657,0
-0.0013354,-0.00042777,2.25E-22
-0.0011316,-0.00049456,6.49E-22
-0.00089867,-0.00056619,0
-0.0006334,-0.00064271,4.06E-22
-0.0003321,-0.00072415,-4.05E-22
9.37E-06,-0.00081046,0
0.00039561,-0.0009015,7.76E-22
0.00083161,-0.00099702,-7.78E-22
0.0013228,-0.0010966,0
0.0018748,-0.0011998,7.63E-22
0.0024934,-0.0013058,-7.56E-22
0.0031848,-0.0014136,0
0.0039545,-0.001522,0
0.0048077,-0.0016295,-1.45E-21
0.005749,-0.0017341,0
0.0067813,-0.0018336,1.42E-21
0.0079054,-0.0019256,-2.84E-21
0.0091196,-0.0020072,-1.40E-21
0.010418,-0.0020756,0
0.011791,-0.002128,0
0.013223,-0.0021622,0
0.014692,-0.0021764,-2.70E-21
0.016173,-0.0021703,0
0.017637,-0.0021446,2.62E-21
0.019053,-0.0021015,0
0.020395,-0.0020443,-2.99E-23
0.02164,-0.0019768,2.48E-21
0.022777,-0.0019031,-2.40E-21
0.0238,-0.0018264,0
0.024713,-0.0017494,2.31E-21
0.025524,-0.0016736,2.28E-21
0.026243,-0.0015999,-2.25E-21
0.02688,-0.0015287,0
0.027446,-0.0014597,-2.17E-23
0.027947,-0.001393,0
0.028391,-0.0013281,2.25E-21
0.028781,-0.0012649,2.25E-21
0.029122,-0.0012032,0
0.029417,-0.0011428,-1.18E-21
0.029667,-0.0010839,1.02E-23
0.029875,-0.0010264,-1.24E-21
0.030042,-0.00097034,-1.28E-21
0.030168,-0.00091589,1.33E-21
0.030257,-0.00086309,0
0.030307,-0.00081202,0
0.030319,-0.0007627,0
0.030293,-0.00071513,0
0.030227,-0.00066925,0
0.030118,-0.00062495,9.64E-22
0.029962,-0.00058206,0
0.029752,-0.00054035,1.16E-21
0.029482,-0.00049956,0
0.029142,-0.00045937,7.03E-22
0.028721,-0.0004195,-5.61E-24
0.028208,-0.00037972,8.57E-22
0.027595,-0.00033994,9.36E-22
0.026874,-0.0003003,0
0.026043,-0.00026119,0
0.025106,-0.00022316,0
0.024067,-0.00018691,0
0.022935,-0.00015306,-7.08E-22
0.021711,-0.00012215,7.73E-22
0.020395,-9.45E-05,0
0.018973,-7.04E-05,0
0.017418,-4.98E-05,-1.05E-21
0.015667,-3.27E-05,-4.39E-24
0.013594,-1.91E-05,-3.89E-22
0.010859,-8.92E-06,0
0.005791,-8.40E-07,9.80E-22
-0.0012085,-4.28E-06,-1.00E-21
-0.0017733,-2.79E-05,-4.58E-22
-0.0018872,-5.43E-05,-2.29E-22
-0.0018938,-8.56E-05,0
-0.0018552,-0.00012201,-2.24E-22
-0.001788,-0.00016261,-1.83E-22
-0.0016979,-0.00020727,0
-0.0015867,-0.00025608,2.81E-22
-0.0014546,-0.00030919,2.57E-22
-0.0013006,-0.00036675,2.43E-22
-0.0011229,-0.0004289,0
-0.00091942,-0.00049576,-2.18E-22
-0.00068733,-0.00056744,0
-0.00042345,-0.00064399,0
-0.00012412,-0.00072544,-5.99E-24
0.00021474,-0.00081171,-4.02E-22
0.00059768,-0.00090265,3.96E-22
0.0010296,-0.00099801,7.71E-22
0.0015158,-0.0010974,-7.74E-22
0.0020619,-0.0012002,-7.55E-22
0.0026736,-0.0013058,7.48E-22
0.0033567,-0.001413,0
0.0041167,-0.0015208,0
0.0049587,-0.0016274,0
0.0058871,-0.0017311,0
0.0069046,-0.0018297,-1.45E-21
0.0080122,-0.0019206,1.41E-21
0.009208,-0.0020013,0
0.010487,-0.0020689,0
0.011838,-0.0021207,0
0.013248,-0.0021546,0
0.014697,-0.0021688,2.67E-21
0.016158,-0.002163,2.67E-21
0.017604,-0.002138,-2.60E-21
