"coords:0","coords:1","coords:2"
0.72201,2.5281,0.05
0.72335,2.5646,0.05
0.72462,2.5993,0.05
0.72582,2.6322,0.05
0.72695,2.6633,0.05
0.72803,2.6926,0.05
0.72904,2.7203,0.05
0.72999,2.7463,0.05
0.73088,2.7707,0.05
0.73171,2.7935,0.05
0.73249,2.8149,0.05
0.73322,2.8349,0.05
0.73391,2.8535,0.05
0.73454,2.8709,0.05
0.73513,2.887,0.05
0.73568,2.9021,0.05
0.73619,2.916,0.05
0.73666,2.929,0.05
0.7371,2.941,0.05
0.73751,2.9521,0.05
0.73789,2.9624,0.05
0.73823,2.9719,0.05
0.73856,2.9807,0.05
0.73885,2.9889,0.05
0.73913,2.9964,0.05
0.69682,0.55354,0.05
0.69713,0.5612,0.05
0.69748,0.56949,0.05
0.69785,0.57846,0.05
0.69825,0.58817,0.05
0.69869,0.59867,0.05
0.69916,0.61,0.05
0.69967,0.62224,0.05
0.70022,0.63544,0.05
0.70081,0.64966,0.05
0.70144,0.66498,0.05
0.70213,0.68145,0.05
0.70286,0.69914,0.05
0.70365,0.71814,0.05
0.7045,0.73849,0.05
0.7054,0.76028,0.05
0.70637,0.78357,0.05
0.7074,0.80842,0.05
0.7085,0.8349,0.05
0.70967,0.86307,0.05
0.71091,0.89297,0.05
0.71223,0.92465,0.05
0.71362,0.95815,0.05
0.71508,0.9935,0.05
0.71663,1.0307,0.05
0.71825,1.0698,0.05
0.71995,1.1107,0.05
0.72172,1.1534,0.05
0.72357,1.1979,0.05
0.72549,1.2442,0.05
0.72748,1.292,0.05
0.72953,1.3414,0.05
0.73164,1.3923,0.05
0.73381,1.4444,0.05
0.73602,1.4977,0.05
0.73827,1.5519,0.05
0.74056,1.6069,0.05
0.74287,1.6626,0.05
0.7452,1.7187,0.05
0.74753,1.7749,0.05
0.74987,1.8312,0.05
0.7522,1.8873,0.05
0.75451,1.9429,0.05
0.75679,1.998,0.05
0.75905,2.0522,0.05
0.76126,2.1055,0.05
0.76342,2.1576,0.05
0.76553,2.2084,0.05
0.76758,2.2578,0.05
0.76957,2.3057,0.05
0.77149,2.3519,0.05
0.77334,2.3965,0.05
0.77511,2.4392,0.05
0.77681,2.4801,0.05
0.77843,2.5192,0.05
0.77998,2.5564,0.05
0.78145,2.5917,0.05
0.78284,2.6252,0.05
0.78415,2.6569,0.05
0.7854,2.6868,0.05
0.78657,2.715,0.05
0.78766,2.7414,0.05
0.7887,2.7663,0.05
0.78966,2.7896,0.05
0.79057,2.8114,0.05
0.79141,2.8317,0.05
0.7922,2.8507,0.05
0.79294,2.8684,0.05
0.79362,2.8849,0.05
0.79426,2.9002,0.05
0.79485,2.9144,0.05
0.7954,2.9276,0.05
0.7959,2.9399,0.05
0.79637,2.9512,0.05
0.79681,2.9617,0.05
0.79721,2.9714,0.05
0.79759,2.9804,0.05
0.79793,2.9887,0.05
0.79825,2.9963,0.05
0.74251,0.50828,0.05
0.74287,0.51608,0.05
0.74326,0.52452,0.05
0.74368,0.53366,0.05
0.74414,0.54355,0.05
0.74463,0.55424,0.05
0.74517,0.56579,0.05
0.74574,0.57825,0.05
0.74636,0.59169,0.05
0.74703,0.60618,0.05
0.74775,0.62178,0.05
0.74853,0.63855,0.05
0.74936,0.65658,0.05
0.75025,0.67592,0.05
0.75121,0.69665,0.05
0.75223,0.71884,0.05
0.75333,0.74256,0.05
0.7545,0.76788,0.05
0.75574,0.79485,0.05
0.75706,0.82353,0.05
0.75847,0.85399,0.05
0.75996,0.88626,0.05
0.76154,0.92038,0.05
0.7632,0.95638,0.05
0.76495,0.99427,0.05
0.76678,1.0341,0.05
0.76871,1.0757,0.05
0.77072,1.1193,0.05
0.77281,1.1646,0.05
0.77498,1.2117,0.05
0.77723,1.2604,0.05
0.77956,1.3108,0.05
0.78195,1.3625,0.05
0.7844,1.4156,0.05
0.7869,1.4699,0.05
0.78945,1.5251,0.05
0.79204,1.5812,0.05
0.79466,1.6379,0.05
0.79729,1.695,0.05
0.79994,1.7523,0.05
0.80259,1.8096,0.05
0.80522,1.8667,0.05
0.80784,1.9234,0.05
0.81043,1.9794,0.05
0.81298,2.0347,0.05
0.81548,2.0889,0.05
0.81793,2.142,0.05
0.82032,2.1938,0.05
0.82265,2.2441,0.05
0.8249,2.2929,0.05
0.82707,2.3399,0.05
0.82916,2.3853,0.05
0.83117,2.4288,0.05
0.8331,2.4705,0.05
0.83493,2.5103,0.05
0.83668,2.5482,0.05
0.83834,2.5842,0.05
0.83992,2.6183,0.05
0.84141,2.6506,0.05
0.84282,2.681,0.05
0.84414,2.7097,0.05
0.84538,2.7367,0.05
0.84655,2.762,0.05
0.84765,2.7857,0.05
0.84867,2.8079,0.05
0.84963,2.8286,0.05
0.85052,2.848,0.05
0.85135,2.866,0.05
0.85213,2.8828,0.05
0.85285,2.8984,0.05
0.85352,2.9128,0.05
0.85414,2.9263,0.05
0.85471,2.9388,0.05
0.85525,2.9503,0.05
0.85574,2.961,0.05
0.8562,2.9709,0.05
0.85662,2.98,0.05
0.85701,2.9885,0.05
0.85737,2.9963,0.05
0.78851,0.46333,0.05
0.78891,0.47127,0.05
0.78935,0.47987,0.05
0.78982,0.48917,0.05
0.79033,0.49924,0.05
0.79088,0.51012,0.05
0.79147,0.52187,0.05
0.79211,0.53456,0.05
0.7928,0.54825,0.05
0.79355,0.56299,0.05
0.79435,0.57887,0.05
0.79521,0.59595,0.05
0.79614,0.6143,0.05
0.79713,0.63399,0.05
0.7982,0.6551,0.05
0.79934,0.67769,0.05
0.80056,0.70184,0.05
0.80186,0.72761,0.05
0.80325,0.75506,0.05
0.80473,0.78427,0.05
0.80629,0.81527,0.05
0.80795,0.84812,0.05
0.80971,0.88286,0.05
0.81156,0.91951,0.05
0.81351,0.95808,0.05
0.81556,0.99859,0.05
0.8177,1.041,0.05
0.81994,1.0853,0.05
0.82227,1.1315,0.05
0.82469,1.1794,0.05
0.8272,1.229,0.05
0.82979,1.2803,0.05
0.83245,1.333,0.05
0.83518,1.387,0.05
0.83797,1.4423,0.05
0.84082,1.4985,0.05
0.8437,1.5556,0.05
0.84662,1.6133,0.05
0.84955,1.6714,0.05
0.8525,1.7298,0.05
0.85545,1.7881,0.05
0.85839,1.8462,0.05
0.8613,1.9039,0.05
0.86419,1.961,0.05
0.86703,2.0173,0.05
0.86982,2.0725,0.05
0.87255,2.1265,0.05
0.87521,2.1792,0.05
0.8778,2.2305,0.05
0.88031,2.2801,0.05
0.88273,2.328,0.05
0.88506,2.3742,0.05
0.8873,2.4185,0.05
0.88944,2.4609,0.05
0.89149,2.5014,0.05
0.89344,2.54,0.05
0.89529,2.5767,0.05
0.89705,2.6114,0.05
0.89871,2.6442,0.05
0.90027,2.6753,0.05
0.90175,2.7045,0.05
0.90314,2.7319,0.05
0.90444,2.7577,0.05
0.90566,2.7818,0.05
0.9068,2.8044,0.05
0.90787,2.8255,0.05
0.90886,2.8452,0.05
0.90979,2.8636,0.05
0.91065,2.8806,0.05
0.91145,2.8965,0.05
0.9122,2.9113,0.05
0.91289,2.925,0.05
0.91353,2.9376,0.05
0.91413,2.9494,0.05
0.91468,2.9603,0.05
0.91518,2.9703,0.05
0.91565,2.9797,0.05
0.91609,2.9883,0.05
0.91649,2.9962,0.05
0.83473,0.4186,0.05
0.83517,0.42668,0.05
0.83565,0.43543,0.05
0.83616,0.44489,0.05
0.83672,0.45514,0.05
0.83733,0.46621,0.05
0.83798,0.47817,0.05
0.83869,0.49108,0.05
0.83945,0.50501,0.05
0.84027,0.52002,0.05
0.84115,0.53618,0.05
0.8421,0.55356,0.05
0.84312,0.57223,0.05
0.84422,0.59227,0.05
0.84539,0.61375,0.05
0.84665,0.63674,0.05
0.84799,0.66131,0.05
0.84943,0.68754,0.05
0.85095,0.71548,0.05
0.85258,0.7452,0.05
0.8543,0.77675,0.05
0.85613,0.81018,0.05
0.85806,0.84553,0.05
0.8601,0.88282,0.05
0.86225,0.92208,0.05
0.8645,0.9633,0.05
0.86686,1.0065,0.05
0.86932,1.0516,0.05
0.87189,1.0985,0.05
0.87456,1.1473,0.05
0.87732,1.1978,0.05
0.88017,1.25,0.05
0.8831,1.3036,0.05
0.88611,1.3586,0.05
0.88918,1.4148,0.05
0.89231,1.472,0.05
0.89548,1.5301,0.05
0.89869,1.5888,0.05
0.90192,1.648,0.05
0.90517,1.7074,0.05
0.90841,1.7667,0.05
0.91165,1.8259,0.05
0.91486,1.8846,0.05
0.91803,1.9427,0.05
0.92116,1.9999,0.05
0.92423,2.0561,0.05
0.92724,2.1111,0.05
0.93017,2.1648,0.05
0.93302,2.2169,0.05
0.93578,2.2674,0.05
0.93845,2.3162,0.05
0.94101,2.3632,0.05
0.94348,2.4083,0.05
0.94584,2.4514,0.05
0.94809,2.4926,0.05
0.95024,2.5319,0.05
0.95228,2.5692,0.05
0.95421,2.6045,0.05
0.95604,2.638,0.05
0.95776,2.6695,0.05
0.95938,2.6992,0.05
0.96091,2.7272,0.05
0.96234,2.7534,0.05
0.96369,2.778,0.05
0.96494,2.801,0.05
0.96612,2.8225,0.05
0.96721,2.8425,0.05
0.96823,2.8612,0.05
0.96918,2.8785,0.05
0.97007,2.8947,0.05
0.97089,2.9097,0.05
0.97165,2.9236,0.05
0.97236,2.9365,0.05
0.97301,2.9485,0.05
0.97361,2.9596,0.05
0.97417,2.9698,0.05
0.97469,2.9793,0.05
0.97517,2.988,0.05
0.97561,2.9961,0.05
0.8811,0.37403,0.05
0.88158,0.38225,0.05
0.8821,0.39115,0.05
0.88266,0.40078,0.05
0.88327,0.4112,0.05
0.88393,0.42246,0.05
0.88465,0.43463,0.05
0.88542,0.44776,0.05
0.88625,0.46193,0.05
0.88714,0.4772,0.05
0.88811,0.49364,0.05
0.88914,0.51132,0.05
0.89025,0.53031,0.05
0.89145,0.5507,0.05
0.89273,0.57255,0.05
0.8941,0.59593,0.05
0.89556,0.62093,0.05
0.89713,0.64761,0.05
0.89879,0.67603,0.05
0.90056,0.70626,0.05
0.90244,0.73836,0.05
0.90444,0.77237,0.05
0.90654,0.80833,0.05
0.90877,0.84627,0.05
0.91111,0.8862,0.05
0.91356,0.92813,0.05
0.91614,0.97205,0.05
0.91883,1.0179,0.05
0.92162,1.0657,0.05
0.92453,1.1153,0.05
0.92754,1.1667,0.05
0.93065,1.2197,0.05
0.93385,1.2743,0.05
0.93713,1.3302,0.05
0.94048,1.3874,0.05
0.94389,1.4456,0.05
0.94735,1.5047,0.05
0.95085,1.5645,0.05
0.95438,1.6246,0.05
0.95791,1.685,0.05
0.96145,1.7454,0.05
0.96498,1.8056,0.05
0.96848,1.8654,0.05
0.97194,1.9244,0.05
0.97535,1.9827,0.05
0.9787,2.0398,0.05
0.98198,2.0958,0.05
0.98518,2.1503,0.05
0.98829,2.2034,0.05
0.9913,2.2548,0.05
0.9942,2.3044,0.05
0.997,2.3522,0.05
0.99969,2.398,0.05
1.0023,2.442,0.05
1.0047,2.4839,0.05
1.0071,2.5238,0.05
1.0093,2.5618,0.05
1.0114,2.5977,0.05
1.0134,2.6317,0.05
1.0153,2.6638,0.05
1.017,2.6941,0.05
1.0187,2.7225,0.05
1.0203,2.7492,0.05
1.0217,2.7741,0.05
1.0231,2.7975,0.05
1.0244,2.8194,0.05
1.0256,2.8398,0.05
1.0267,2.8588,0.05
1.0277,2.8764,0.05
1.0287,2.8929,0.05
1.0296,2.9082,0.05
1.0304,2.9223,0.05
1.0312,2.9355,0.05
1.0319,2.9476,0.05
1.0326,2.9589,0.05
1.0332,2.9693,0.05
1.0337,2.9789,0.05
1.0343,2.9878,0.05
1.0347,2.9961,0.05
0.92773,0.32973,0.05
0.92825,0.33808,0.05
0.92881,0.34713,0.05
0.92942,0.35693,0.05
0.93008,0.36752,0.05
0.93079,0.37898,0.05
0.93156,0.39135,0.05
0.9324,0.40471,0.05
0.93329,0.41911,0.05
0.93426,0.43464,0.05
0.9353,0.45136,0.05
0.93642,0.46933,0.05
0.93763,0.48865,0.05
0.93892,0.50938,0.05
0.9403,0.5316,0.05
0.94178,0.55538,0.05
0.94337,0.5808,0.05
0.94506,0.60792,0.05
0.94686,0.63683,0.05
0.94878,0.66757,0.05
0.95081,0.70021,0.05
0.95296,0.73479,0.05
0.95524,0.77135,0.05
0.95765,0.80993,0.05
0.96018,0.85054,0.05
0.96283,0.89318,0.05
0.96562,0.93784,0.05
0.96852,0.98448,0.05
0.97155,1.0331,0.05
0.97469,1.0835,0.05
0.97795,1.1358,0.05
0.98131,1.1897,0.05
0.98477,1.2452,0.05
0.98831,1.3021,0.05
0.99193,1.3602,0.05
0.99562,1.4194,0.05
0.99937,1.4795,0.05
1.0032,1.5402,0.05
1.007,1.6014,0.05
1.0108,1.6629,0.05
1.0146,1.7243,0.05
1.0184,1.7855,0.05
1.0222,1.8462,0.05
1.026,1.9063,0.05
1.0296,1.9655,0.05
1.0333,2.0236,0.05
1.0368,2.0805,0.05
1.0403,2.136,0.05
1.0436,2.1899,0.05
1.0469,2.2422,0.05
1.05,2.2926,0.05
1.0531,2.3412,0.05
1.056,2.3879,0.05
1.0587,2.4325,0.05
1.0614,2.4752,0.05
1.0639,2.5158,0.05
1.0663,2.5544,0.05
1.0686,2.5909,0.05
1.0708,2.6255,0.05
1.0728,2.6581,0.05
1.0747,2.6889,0.05
1.0765,2.7178,0.05
1.0782,2.7449,0.05
1.0798,2.7703,0.05
1.0813,2.7941,0.05
1.0827,2.8163,0.05
1.084,2.8371,0.05
1.0852,2.8564,0.05
1.0863,2.8744,0.05
1.0873,2.8911,0.05
1.0883,2.9066,0.05
1.0892,2.921,0.05
1.09,2.9344,0.05
1.0908,2.9467,0.05
1.0915,2.9582,0.05
1.0922,2.9688,0.05
1.0928,2.9786,0.05
1.0933,2.9876,0.05
1.0939,2.996,0.05
0.97488,0.28599,0.05
0.97544,0.29448,0.05
0.97604,0.30368,0.05
0.9767,0.31364,0.05
0.9774,0.32441,0.05
0.97817,0.33605,0.05
0.979,0.34862,0.05
0.97989,0.3622,0.05
0.98085,0.37684,0.05
0.98189,0.39262,0.05
0.983,0.40961,0.05
0.9842,0.42788,0.05
0.9855,0.44751,0.05
0.98688,0.46858,0.05
0.98836,0.49116,0.05
0.98995,0.51534,0.05
0.99165,0.54117,0.05
0.99346,0.56874,0.05
0.99539,0.59812,0.05
0.99745,0.62936,0.05
0.99963,0.66254,0.05
1.0019,0.69769,0.05
1.0044,0.73485,0.05
1.007,0.77406,0.05
1.0097,0.81533,0.05
1.0125,0.85867,0.05
1.0155,0.90406,0.05
1.0186,0.95147,0.05
1.0219,1.0009,0.05
1.0252,1.0521,0.05
1.0287,1.1052,0.05
1.0323,1.1601,0.05
1.036,1.2164,0.05
1.0398,1.2743,0.05
1.0437,1.3334,0.05
1.0477,1.3935,0.05
1.0517,1.4546,0.05
1.0557,1.5163,0.05
1.0598,1.5785,0.05
1.0639,1.641,0.05
1.068,1.7034,0.05
1.0721,1.7656,0.05
1.0762,1.8273,0.05
1.0802,1.8884,0.05
1.0841,1.9486,0.05
1.088,2.0076,0.05
1.0918,2.0655,0.05
1.0955,2.1219,0.05
1.0991,2.1767,0.05
1.1026,2.2298,0.05
1.106,2.2811,0.05
1.1092,2.3304,0.05
1.1124,2.3779,0.05
1.1153,2.4232,0.05
1.1182,2.4666,0.05
1.1209,2.5079,0.05
1.1235,2.5471,0.05
1.1259,2.5842,0.05
1.1282,2.6194,0.05
1.1304,2.6525,0.05
1.1325,2.6838,0.05
1.1344,2.7132,0.05
1.1362,2.7407,0.05
1.1379,2.7666,0.05
1.1395,2.7907,0.05
1.141,2.8133,0.05
1.1424,2.8344,0.05
1.1437,2.854,0.05
1.1449,2.8723,0.05
1.146,2.8893,0.05
1.147,2.9051,0.05
1.148,2.9197,0.05
1.1489,2.9333,0.05
1.1497,2.9459,0.05
1.1505,2.9575,0.05
1.1512,2.9683,0.05
1.1518,2.9782,0.05
1.1524,2.9874,0.05
1.153,2.9959,0.05
1.0229,0.24319,0.05
1.0235,0.25181,0.05
1.0241,0.26116,0.05
1.0248,0.27127,0.05
1.0256,0.28221,0.05
1.0264,0.29403,0.05
1.0273,0.30681,0.05
1.0282,0.3206,0.05
1.0292,0.33547,0.05
1.0303,0.3515,0.05
1.0315,0.36875,0.05
1.0328,0.38732,0.05
1.0342,0.40726,0.05
1.0356,0.42866,0.05
1.0372,0.4516,0.05
1.0389,0.47615,0.05
1.0407,0.50239,0.05
1.0426,0.5304,0.05
1.0447,0.56024,0.05
1.0469,0.59198,0.05
1.0492,0.62567,0.05
1.0516,0.66137,0.05
1.0542,0.69912,0.05
1.057,0.73895,0.05
1.0598,0.78088,0.05
1.0629,0.8249,0.05
1.066,0.871,0.05
1.0693,0.91916,0.05
1.0728,0.96932,0.05
1.0764,1.0214,0.05
1.0801,1.0754,0.05
1.0839,1.131,0.05
1.0878,1.1883,0.05
1.0919,1.2471,0.05
1.096,1.3071,0.05
1.1002,1.3682,0.05
1.1045,1.4302,0.05
1.1088,1.4929,0.05
1.1131,1.5561,0.05
1.1175,1.6195,0.05
1.1218,1.6829,0.05
1.1262,1.7461,0.05
1.1305,1.8088,0.05
1.1348,1.8708,0.05
1.139,1.932,0.05
1.1431,1.992,0.05
1.1471,2.0507,0.05
1.1511,2.108,0.05
1.1549,2.1637,0.05
1.1586,2.2176,0.05
1.1622,2.2697,0.05
1.1656,2.3199,0.05
1.1689,2.368,0.05
1.1721,2.4141,0.05
1.1751,2.4582,0.05
1.178,2.5001,0.05
1.1808,2.5399,0.05
1.1834,2.5777,0.05
1.1858,2.6134,0.05
1.1881,2.6471,0.05
1.1903,2.6788,0.05
1.1924,2.7086,0.05
1.1943,2.7367,0.05
1.1961,2.7629,0.05
1.1978,2.7874,0.05
1.1994,2.8104,0.05
1.2008,2.8318,0.05
1.2022,2.8517,0.05
1.2035,2.8703,0.05
1.2047,2.8875,0.05
1.2058,2.9036,0.05
1.2068,2.9184,0.05
1.2077,2.9322,0.05
1.2086,2.945,0.05
1.2094,2.9568,0.05
1.2102,2.9678,0.05
1.2109,2.9779,0.05
1.2115,2.9872,0.05
1.2121,2.9959,0.05
1.0721,0.20177,0.05
1.0727,0.21053,0.05
1.0734,0.22001,0.05
1.0741,0.23028,0.05
1.0749,0.24138,0.05
1.0758,0.25338,0.05
1.0767,0.26635,0.05
1.0777,0.28035,0.05
1.0788,0.29544,0.05
1.0799,0.31171,0.05
1.0812,0.32923,0.05
1.0825,0.34807,0.05
1.084,0.36831,0.05
1.0855,0.39003,0.05
1.0872,0.41332,0.05
1.0889,0.43824,0.05
1.0908,0.46487,0.05
1.0929,0.4933,0.05
1.095,0.52359,0.05
1.0973,0.5558,0.05
1.0998,0.59001,0.05
1.1023,0.62624,0.05
1.1051,0.66456,0.05
1.1079,0.70499,0.05
1.111,0.74754,0.05
1.1142,0.79222,0.05
1.1175,0.83902,0.05
1.121,0.8879,0.05
1.1246,0.93882,0.05
1.1284,0.99169,0.05
1.1323,1.0464,0.05
1.1363,1.103,0.05
1.1405,1.1611,0.05
1.1447,1.2207,0.05
1.1491,1.2816,0.05
1.1535,1.3437,0.05
1.158,1.4066,0.05
1.1625,1.4703,0.05
1.1671,1.5344,0.05
1.1717,1.5988,0.05
1.1762,1.6631,0.05
1.1808,1.7273,0.05
1.1853,1.7909,0.05
1.1898,1.8539,0.05
1.1943,1.9159,0.05
1.1986,1.9769,0.05
1.2029,2.0365,0.05
1.207,2.0946,0.05
1.211,2.1511,0.05
1.2149,2.2059,0.05
1.2187,2.2588,0.05
1.2223,2.3097,0.05
1.2258,2.3585,0.05
1.2291,2.4053,0.05
1.2323,2.45,0.05
1.2354,2.4926,0.05
1.2382,2.533,0.05
1.241,2.5713,0.05
1.2436,2.6076,0.05
1.246,2.6418,0.05
1.2483,2.674,0.05
1.2504,2.7043,0.05
1.2525,2.7327,0.05
1.2544,2.7593,0.05
1.2561,2.7843,0.05
1.2578,2.8075,0.05
1.2594,2.8293,0.05
1.2608,2.8495,0.05
1.2621,2.8683,0.05
1.2634,2.8859,0.05
1.2646,2.9021,0.05
1.2656,2.9172,0.05
1.2666,2.9312,0.05
1.2675,2.9442,0.05
1.2684,2.9562,0.05
1.2692,2.9673,0.05
1.2699,2.9776,0.05
1.2706,2.987,0.05
1.2712,2.9958,0.05
1.1229,0.16236,0.05
1.1235,0.17124,0.05
1.1242,0.18086,0.05
1.125,0.19127,0.05
1.1258,0.20253,0.05
1.1267,0.2147,0.05
1.1277,0.22785,0.05
1.1287,0.24204,0.05
1.1298,0.25735,0.05
1.1311,0.27385,0.05
1.1324,0.29161,0.05
1.1338,0.31072,0.05
1.1353,0.33125,0.05
1.1369,0.35327,0.05
1.1386,0.37688,0.05
1.1404,0.40216,0.05
1.1424,0.42917,0.05
1.1445,0.458,0.05
1.1468,0.48871,0.05
1.1492,0.52138,0.05
1.1517,0.55606,0.05
1.1544,0.59281,0.05
1.1573,0.63167,0.05
1.1603,0.67267,0.05
1.1634,0.71582,0.05
1.1667,0.76113,0.05
1.1702,0.80859,0.05
1.1738,0.85815,0.05
1.1776,0.90979,0.05
1.1815,0.96341,0.05
1.1856,1.0189,0.05
1.1898,1.0762,0.05
1.1941,1.1352,0.05
1.1985,1.1957,0.05
1.2031,1.2574,0.05
1.2077,1.3204,0.05
1.2124,1.3842,0.05
1.2171,1.4488,0.05
1.2218,1.5138,0.05
1.2266,1.5791,0.05
1.2314,1.6443,0.05
1.2362,1.7093,0.05
1.2409,1.7739,0.05
1.2456,1.8377,0.05
1.2502,1.9007,0.05
1.2547,1.9624,0.05
1.2591,2.0229,0.05
1.2634,2.0819,0.05
1.2676,2.1392,0.05
1.2717,2.1947,0.05
1.2756,2.2483,0.05
1.2794,2.2999,0.05
1.283,2.3495,0.05
1.2865,2.397,0.05
1.2898,2.4423,0.05
1.293,2.4854,0.05
1.296,2.5264,0.05
1.2988,2.5653,0.05
1.3015,2.602,0.05
1.3041,2.6367,0.05
1.3065,2.6694,0.05
1.3087,2.7001,0.05
1.3108,2.7289,0.05
1.3128,2.7559,0.05
1.3146,2.7812,0.05
1.3164,2.8048,0.05
1.318,2.8269,0.05
1.3195,2.8474,0.05
1.3209,2.8665,0.05
1.3222,2.8842,0.05
1.3234,2.9007,0.05
1.3245,2.9161,0.05
1.3256,2.9303,0.05
1.3265,2.9434,0.05
1.3274,2.9556,0.05
1.3282,2.9668,0.05
1.329,2.9772,0.05
1.3297,2.9869,0.05
1.3304,2.9957,0.05
1.1757,0.12571,0.05
1.1764,0.1347,0.05
1.1771,0.14444,0.05
1.1779,0.15499,0.05
1.1787,0.16639,0.05
1.1797,0.17872,0.05
1.1806,0.19204,0.05
1.1817,0.20642,0.05
1.1829,0.22192,0.05
1.1841,0.23864,0.05
1.1855,0.25663,0.05
1.1869,0.27598,0.05
1.1884,0.29677,0.05
1.1901,0.31908,0.05
1.1919,0.343,0.05
1.1938,0.3686,0.05
1.1958,0.39596,0.05
1.198,0.42516,0.05
1.2003,0.45627,0.05
1.2028,0.48936,0.05
1.2054,0.52449,0.05
1.2082,0.56172,0.05
1.2111,0.60108,0.05
1.2142,0.6426,0.05
1.2175,0.68631,0.05
1.2209,0.73221,0.05
1.2245,0.78028,0.05
1.2282,0.83049,0.05
1.2321,0.88279,0.05
1.2361,0.9371,0.05
1.2403,0.99334,0.05
1.2447,1.0514,0.05
1.2491,1.1111,0.05
1.2537,1.1724,0.05
1.2583,1.2349,0.05
1.2631,1.2987,0.05
1.2679,1.3633,0.05
1.2728,1.4287,0.05
1.2777,1.4946,0.05
1.2826,1.5607,0.05
1.2875,1.6268,0.05
1.2924,1.6927,0.05
1.2973,1.7581,0.05
1.3021,1.8227,0.05
1.3069,1.8865,0.05
1.3115,1.949,0.05
1.3161,2.0103,0.05
1.3205,2.07,0.05
1.3249,2.128,0.05
1.329,2.1843,0.05
1.3331,2.2386,0.05
1.337,2.2909,0.05
1.3407,2.3411,0.05
1.3443,2.3892,0.05
1.3477,2.4351,0.05
1.351,2.4788,0.05
1.3541,2.5203,0.05
1.357,2.5597,0.05
1.3598,2.5969,0.05
1.3624,2.632,0.05
1.3649,2.6651,0.05
1.3672,2.6962,0.05
1.3694,2.7254,0.05
1.3714,2.7528,0.05
1.3733,2.7784,0.05
1.3751,2.8023,0.05
1.3767,2.8246,0.05
1.3783,2.8454,0.05
1.3797,2.8648,0.05
1.3811,2.8828,0.05
1.3823,2.8995,0.05
1.3835,2.915,0.05
1.3845,2.9293,0.05
1.3855,2.9427,0.05
1.3865,2.955,0.05
1.3873,2.9664,0.05
1.3881,2.9769,0.05
1.3888,2.9867,0.05
1.3895,2.9957,0.05
1.2308,0.092561,0.05
1.2315,0.10166,0.05
1.2322,0.11151,0.05
1.233,0.12218,0.05
1.2339,0.13372,0.05
1.2348,0.14619,0.05
1.2358,0.15966,0.05
1.2369,0.1742,0.05
1.2381,0.18989,0.05
1.2393,0.20679,0.05
1.2407,0.22499,0.05
1.2422,0.24457,0.05
1.2438,0.2656,0.05
1.2455,0.28817,0.05
1.2473,0.31236,0.05
1.2492,0.33825,0.05
1.2513,0.36593,0.05
1.2535,0.39547,0.05
1.2559,0.42694,0.05
1.2584,0.46041,0.05
1.261,0.49594,0.05
1.2639,0.5336,0.05
1.2669,0.57341,0.05
1.27,0.61542,0.05
1.2733,0.65963,0.05
1.2768,0.70606,0.05
1.2805,0.75468,0.05
1.2843,0.80547,0.05
1.2882,0.85837,0.05
1.2924,0.91331,0.05
1.2966,0.9702,0.05
1.301,1.0289,0.05
1.3056,1.0893,0.05
1.3102,1.1513,0.05
1.315,1.2146,0.05
1.3198,1.279,0.05
1.3247,1.3445,0.05
1.3297,1.4106,0.05
1.3347,1.4772,0.05
1.3397,1.5441,0.05
1.3447,1.611,0.05
1.3497,1.6776,0.05
1.3547,1.7437,0.05
1.3596,1.8092,0.05
1.3644,1.8736,0.05
1.3692,1.9369,0.05
1.3738,1.9989,0.05
1.3784,2.0593,0.05
1.3828,2.118,0.05
1.387,2.1749,0.05
1.3912,2.2298,0.05
1.3951,2.2827,0.05
1.3989,2.3335,0.05
1.4026,2.3821,0.05
1.4061,2.4286,0.05
1.4094,2.4728,0.05
1.4125,2.5148,0.05
1.4155,2.5546,0.05
1.4184,2.5922,0.05
1.421,2.6278,0.05
1.4235,2.6613,0.05
1.4259,2.6927,0.05
1.4281,2.7223,0.05
1.4302,2.7499,0.05
1.4321,2.7758,0.05
1.4339,2.8,0.05
1.4356,2.8226,0.05
1.4372,2.8436,0.05
1.4387,2.8632,0.05
1.4401,2.8814,0.05
1.4413,2.8983,0.05
1.4425,2.914,0.05
1.4436,2.9285,0.05
1.4446,2.942,0.05
1.4455,2.9545,0.05
1.4464,2.966,0.05
1.4472,2.9767,0.05
1.4479,2.9865,0.05
1.4486,2.9956,0.05
1.2882,0.063633,0.05
1.2888,0.072822,0.05
1.2896,0.082774,0.05
1.2904,0.093545,0.05
1.2913,0.1052,0.05
1.2922,0.11779,0.05
1.2932,0.1314,0.05
1.2943,0.14609,0.05
1.2955,0.16193,0.05
1.2968,0.179,0.05
1.2982,0.19738,0.05
1.2997,0.21715,0.05
1.3012,0.23839,0.05
1.303,0.26119,0.05
1.3048,0.28562,0.05
1.3067,0.31177,0.05
1.3088,0.33972,0.05
1.3111,0.36955,0.05
1.3135,0.40133,0.05
1.316,0.43514,0.05
1.3187,0.47103,0.05
1.3215,0.50906,0.05
1.3245,0.54927,0.05
1.3277,0.59169,0.05
1.3311,0.63634,0.05
1.3346,0.68323,0.05
1.3382,0.73234,0.05
1.3421,0.78363,0.05
1.3461,0.83706,0.05
1.3502,0.89255,0.05
1.3545,0.95,0.05
1.359,1.0093,0.05
1.3636,1.0703,0.05
1.3682,1.1329,0.05
